"","daily_eng_use","eng_proficiency","L2_aoo","teaching","accentedness","comprehensibility","id","trash","participant","age","Country.of.Birth","Current.Country.of.Residence","First.Language","Nationality","Sex"
"5869",NA,NA,"6","no",6.059259259,6.007407407,"469553","sentence","613ad089983f33fc8194d601",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5870",NA,NA,"6","no",8.081481481,8.081481481,"469909","sentence","613ad089983f33fc8194d601",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5871",NA,NA,"6","no",6.014814815,6.044444444,"484860","sentence","613ad089983f33fc8194d601",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5872",NA,NA,"6","no",6.985185185,6.985185185,"469737","sentence","613ad089983f33fc8194d601",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5873",NA,NA,"6","no",3.948148148,3.948148148,"485976","sentence","613ad089983f33fc8194d601",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5874",NA,NA,"6","no",6.918518519,6.918518519,"472263","sentence","613ad089983f33fc8194d601",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5875",NA,NA,"6","no",4.940740741,4.940740741,"469909","sentence","613ad089983f33fc8194d601",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5876",NA,NA,"6","no",5.977777778,5.992592593,"469805","sentence","613ad089983f33fc8194d601",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5877",NA,NA,"6","no",4,3.977777778,"481532","sentence","613ad089983f33fc8194d601",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5878",NA,NA,"6","no",4,4.948148148,"469431","sentence","613ad089983f33fc8194d601",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5879",NA,NA,"6","no",5.007407407,5.007407407,"480419","sentence","613ad089983f33fc8194d601",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5880",NA,NA,"6","no",1.111111111,1.111111111,"484271","sentence","613ad089983f33fc8194d601",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5881",NA,NA,"6","no",3.044444444,3.044444444,"477072","sentence","613ad089983f33fc8194d601",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5882",NA,NA,"6","no",2,2,"484573","sentence","613ad089983f33fc8194d601",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5883",NA,NA,"6","no",2.940740741,2.940740741,"469635","sentence","613ad089983f33fc8194d601",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5884",NA,NA,"6","no",1,1,"484573","sentence","613ad089983f33fc8194d601",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5885",NA,NA,"6","no",8.962962963,9,"469440","sentence","613ad089983f33fc8194d601",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5886",NA,NA,"6","no",3.940740741,3.940740741,"469495","sentence","613ad089983f33fc8194d601",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5887",NA,NA,"6","no",1.985185185,1.985185185,"484457","sentence","613ad089983f33fc8194d601",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5888",NA,NA,"6","no",1.02962963,1.02962963,"469639","sentence","613ad089983f33fc8194d601",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5889",NA,NA,"6","no",4.962962963,4.948148148,"469635","sentence","613ad089983f33fc8194d601",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5890",NA,NA,"6","no",1.918518519,2,"469865","sentence","613ad089983f33fc8194d601",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5891",NA,NA,"6","no",2.088888889,2.088888889,"469581","sentence","613ad089983f33fc8194d601",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5892",NA,NA,"6","no",6.014814815,6.014814815,"472263","sentence","613ad089983f33fc8194d601",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5893",NA,NA,"6","no",6.014814815,6.014814815,"469614","sentence","613ad089983f33fc8194d601",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5894",NA,NA,"6","no",1.103703704,1.103703704,"469558","sentence","613ad089983f33fc8194d601",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5895",NA,NA,"6","no",6.081481481,6.081481481,"469553","sentence","613ad089983f33fc8194d601",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5896",NA,NA,"6","no",4.103703704,4.066666667,"479904","sentence","613ad089983f33fc8194d601",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5897",NA,NA,"6","no",4.066666667,4.051851852,"479845","sentence","613ad089983f33fc8194d601",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5898",NA,NA,"6","no",5.051851852,5.051851852,"472268","sentence","613ad089983f33fc8194d601",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5899",NA,NA,"6","no",4.074074074,4.074074074,"469639","sentence","613ad089983f33fc8194d601",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5900",NA,NA,"6","no",5,5,"469495","sentence","613ad089983f33fc8194d601",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5901",NA,NA,"6","no",1.037037037,1.066666667,"484549","sentence","613ad089983f33fc8194d601",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5902",NA,NA,"6","no",2.051851852,2.037037037,"487969","sentence","613ad089983f33fc8194d601",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5903",NA,NA,"6","no",3.044444444,3.044444444,"475707","sentence","613ad089983f33fc8194d601",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5904",NA,NA,"6","no",4.007407407,4.044444444,"485567","sentence","613ad089983f33fc8194d601",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5905",NA,NA,"6","no",3,3.037037037,"469558","sentence","613ad089983f33fc8194d601",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5906",NA,NA,"6","no",3.037037037,3.037037037,"469875","sentence","613ad089983f33fc8194d601",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5907",NA,NA,"6","no",5.992592593,5.992592593,"481962","sentence","613ad089983f33fc8194d601",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5908",NA,NA,"6","no",5.044444444,4.977777778,"485507","sentence","613ad089983f33fc8194d601",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5909",NA,NA,"6","no",1.992592593,3.022222222,"477072","sentence","613ad089983f33fc8194d601",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5910",NA,NA,"6","no",1,1.007407407,"481532","sentence","613ad089983f33fc8194d601",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5911",NA,NA,"6","no",3.044444444,4,"470408","sentence","613ad089983f33fc8194d601",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5912",NA,NA,"6","no",6.037037037,6.037037037,"485567","sentence","613ad089983f33fc8194d601",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5913",NA,NA,"6","no",3,3,"479904","sentence","613ad089983f33fc8194d601",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5914",NA,NA,"6","no",2.02962963,2.02962963,"469431","sentence","613ad089983f33fc8194d601",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5915",NA,NA,"6","no",5.044444444,5.044444444,"485605","sentence","613ad089983f33fc8194d601",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5916",NA,NA,"6","no",2.022222222,2.022222222,"475707","sentence","613ad089983f33fc8194d601",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5917",NA,NA,"6","no",4.059259259,4.059259259,"488322","sentence","613ad089983f33fc8194d601",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5918",NA,NA,"6","no",1.007407407,1.007407407,"471720","sentence","613ad089983f33fc8194d601",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5919",NA,NA,"6","no",4.059259259,4.059259259,"487696","sentence","613ad089983f33fc8194d601",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5920",NA,NA,"6","no",1.022222222,1.022222222,"481962","sentence","613ad089983f33fc8194d601",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5921",NA,NA,"6","no",6.066666667,6.066666667,"469883","sentence","613ad089983f33fc8194d601",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5922",NA,NA,"6","no",4.044444444,4.044444444,"470901","sentence","613ad089983f33fc8194d601",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5923",NA,NA,"6","no",4.037037037,4.037037037,"485605","sentence","613ad089983f33fc8194d601",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5924",NA,NA,"6","no",5.051851852,5.051851852,"469737","sentence","613ad089983f33fc8194d601",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5925",NA,NA,"6","no",4.081481481,4.044444444,"487969","sentence","613ad089983f33fc8194d601",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5926",NA,NA,"6","no",8.066666667,8.066666667,"469883","sentence","613ad089983f33fc8194d601",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5927",NA,NA,"6","no",5.037037037,5.037037037,"484457","sentence","613ad089983f33fc8194d601",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5928",NA,NA,"6","no",5.977777778,5.977777778,"469875","sentence","613ad089983f33fc8194d601",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5929","4.96921875","6.014444444","11","No",5.993958333,4.031701389,"469635","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5930",NA,NA,"11","No",2.9875,5.010625,"469635","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5931",NA,NA,"11","No",2.034409722,4.984305556,"477072","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5932",NA,NA,"11","No",2.986215278,5.011840278,"469553","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5933",NA,NA,"11","No",2.036319444,6.022881944,"469558","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5934",NA,NA,"11","No",1.021944444,2.990486111,"485567","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5935",NA,NA,"11","No",1.022847222,1.041284722,"481532","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5936",NA,NA,"11","No",5.020520833,7.003055556,"469875","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5937",NA,NA,"11","No",1.006319444,1.006319444,"469581","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5938",NA,NA,"11","No",4.992604167,7.994409722,"469431","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5939",NA,NA,"11","No",4.028819444,6.003680556,"485605","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5940",NA,NA,"11","No",1.058680556,1.014444444,"469639","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5941",NA,NA,"11","No",3.038125,3.038125,"469495","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5942",NA,NA,"11","No",2.990104167,2.990104167,"469865","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5943",NA,NA,"11","No",2.999201389,2.999201389,"487696","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5944",NA,NA,"11","No",2.999201389,3.022847222,"471720","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5945",NA,NA,"11","No",5.954583333,5.982152778,"469737","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5946",NA,NA,"11","No",3.008541667,6.021215278,"470408","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5947",NA,NA,"11","No",7.986944444,7.986944444,"488322","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5948",NA,NA,"11","No",2.004965278,1.974895833,"484573","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5949",NA,NA,"11","No",8.975277778,8.975277778,"469883","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5950",NA,NA,"11","No",2.015729167,5.940173611,"469865","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5951",NA,NA,"11","No",3.016944444,4.986840278,"480419","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5952",NA,NA,"11","No",1.020868056,1.020868056,"471720","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5953",NA,NA,"11","No",1.020868056,1.020868056,"484271","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5954",NA,NA,"11","No",2.992361111,6.053402778,"469737","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5955",NA,NA,"11","No",2.000694444,4.007430556,"469495","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5956",NA,NA,"11","No",3.023298611,5.009618056,"469909","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5957",NA,NA,"11","No",2.974548611,5.017986111,"487969","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5958",NA,NA,"11","No",6.978506944,7.037083333,"469431","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5959",NA,NA,"11","No",1.981076389,3.1371875,"485976","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5960",NA,NA,"11","No",3.0559375,4.006875,"469875","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5961",NA,NA,"11","No",1.0534375,2.933229167,"484457","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5962",NA,NA,"11","No",8.004930556,8.004930556,"469805","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5963",NA,NA,"11","No",1.975833333,1.975833333,"484860","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5964",NA,NA,"11","No",3.007638889,3.988993056,"479904","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5965",NA,NA,"11","No",5.994340278,6.134583333,"484457","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5966",NA,NA,"11","No",1.0315625,1.0315625,"484549","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5967",NA,NA,"11","No",2.967152778,2.967152778,"485605","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5968",NA,NA,"11","No",6.094895833,6.956944444,"470408","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5969",NA,NA,"11","No",3.921805556,4.941701389,"469440","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5970",NA,NA,"11","No",1.045868056,2.922048611,"487696","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5971",NA,NA,"11","No",4.921076389,5.871805556,"479904","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5972",NA,NA,"11","No",3.078402778,3.078402778,"472263","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5973",NA,NA,"11","No",1.115034722,1.115034722,"484549","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5974",NA,NA,"11","No",5.992256944,5.974513889,"469805","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5975",NA,NA,"11","No",4.002881944,4.002881944,"481962","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5976",NA,NA,"11","No",1.0628125,1.0628125,"479845","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5977",NA,NA,"11","No",1.908090278,3.938680556,"472268","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5978",NA,NA,"11","No",1.004097222,2.766319444,"481532","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5979",NA,NA,"11","No",8.976875,8.974791667,"488322","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5980",NA,NA,"11","No",1.161284722,1.161284722,"485507","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5981",NA,NA,"11","No",1.163333333,1.163333333,"469581","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5982",NA,NA,"11","No",5.979236111,5.957326389,"472263","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5983",NA,NA,"11","No",2.817673611,3.532465278,"469614","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5984",NA,NA,"11","No",3.030173611,3.011180556,"485507","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5985",NA,NA,"11","No",3.004930556,3.084583333,"484573","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5986",NA,NA,"11","No",7.036145833,7.036145833,"469883","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5987",NA,NA,"11","No",1.081979167,2.843159722,"485567","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5988",NA,NA,"11","No",6.082916667,6.505902778,"480419","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5989",NA,NA,"11","No",2.021979167,3.661319444,"475707","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5990",NA,NA,"11","No",5.997222222,5.997222222,"469440","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5991",NA,NA,"11","No",2.088819444,3.433263889,"479845","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5992",NA,NA,"11","No",1.027916667,2.640208333,"472268","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5993",NA,NA,"11","No",2.463923611,4.996805556,"487969","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5994",NA,NA,"11","No",3.994722222,3.984861111,"484860","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5995",NA,NA,"11","No",4.141770833,4.141770833,"469614","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5996",NA,NA,"11","No",3.032777778,2.085451389,"481962","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5997",NA,NA,"11","No",1.195902778,1.195902778,"470901","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5998",NA,NA,"11","No",1.973888889,2.968888889,"469639","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5999",NA,NA,"11","No",1.011805556,3.117118056,"469558","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"6000",NA,NA,"11","No",7.128680556,6.94,"469909","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"6001",NA,NA,"11","No",1.077847222,1.073715278,"477072","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"6002",NA,NA,"11","No",3.731527778,3.718993056,"470901","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"6003",NA,NA,"11","No",1.033993056,1.025451389,"484271","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"6004",NA,NA,"11","No",6.8465625,6.791145833,"469553","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"6005",NA,NA,"11","No",1.292465278,1.069791667,"485976","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"6006",NA,NA,"11","No",1.406319444,1.300520833,"475707","sentence","613bce66b4c708c1dd29f038",19,"Mexico","Mexico","Spanish","Mexico","Female"
"6007","9.952579644","8.638381019","3","no, es mi primer lengua",4.1037163,6.925679694,"469581","sentence","613befc9cd4cf2abfaa8a42e",24,"Mexico","Mexico","Spanish","Mexico","Female"
"6008",NA,NA,"3","no, es mi primer lengua",7.955074875,2.027177198,"469431","sentence","613befc9cd4cf2abfaa8a42e",24,"Mexico","Mexico","Spanish","Mexico","Female"
"6009",NA,NA,"3","no, es mi primer lengua",1.04215224,6.04714392,"485976","sentence","613befc9cd4cf2abfaa8a42e",24,"Mexico","Mexico","Spanish","Mexico","Female"
"6010",NA,NA,"3","no, es mi primer lengua",1.015529944,1.03327787,"484271","sentence","613befc9cd4cf2abfaa8a42e",24,"Mexico","Mexico","Spanish","Mexico","Female"
"6011",NA,NA,"3","no, es mi primer lengua",3.118691341,8.975596499,"487969","sentence","613befc9cd4cf2abfaa8a42e",24,"Mexico","Mexico","Spanish","Mexico","Female"
"6012",NA,NA,"3","no, es mi primer lengua",1.867443421,7.147532433,"469553","sentence","613befc9cd4cf2abfaa8a42e",24,"Mexico","Mexico","Spanish","Mexico","Female"
"6013",NA,NA,"3","no, es mi primer lengua",4.130338596,6.801442583,"469553","sentence","613befc9cd4cf2abfaa8a42e",24,"Mexico","Mexico","Spanish","Mexico","Female"
"6014",NA,NA,"3","no, es mi primer lengua",7.209650582,8.132557391,"487969","sentence","613befc9cd4cf2abfaa8a42e",24,"Mexico","Mexico","Spanish","Mexico","Female"
"6015",NA,NA,"3","no, es mi primer lengua",6.987798656,5.443705478,"469639","sentence","613befc9cd4cf2abfaa8a42e",24,"Mexico","Mexico","Spanish","Mexico","Female"
"6016",NA,NA,"3","no, es mi primer lengua",5.292845258,6.029395994,"485507","sentence","613befc9cd4cf2abfaa8a42e",24,"Mexico","Mexico","Spanish","Mexico","Female"
"6017",NA,NA,"3","no, es mi primer lengua",1.272878536,8.070438429,"471720","sentence","613befc9cd4cf2abfaa8a42e",24,"Mexico","Mexico","Spanish","Mexico","Female"
"6018",NA,NA,"3","no, es mi primer lengua",1.574598163,7.626733764,"484860","sentence","613befc9cd4cf2abfaa8a42e",24,"Mexico","Mexico","Spanish","Mexico","Female"
"6019",NA,NA,"3","no, es mi primer lengua",7.058791175,7.227399321,"487696","sentence","613befc9cd4cf2abfaa8a42e",24,"Mexico","Mexico","Spanish","Mexico","Female"
"6020",NA,NA,"3","no, es mi primer lengua",5.922906809,1.885191348,"485976","sentence","613befc9cd4cf2abfaa8a42e",24,"Mexico","Mexico","Spanish","Mexico","Female"
"6021",NA,NA,"3","no, es mi primer lengua",7.032168879,7.041043248,"470408","sentence","613befc9cd4cf2abfaa8a42e",24,"Mexico","Mexico","Spanish","Mexico","Female"
"6022",NA,NA,"3","no, es mi primer lengua",7.582362729,7.041043248,"479845","sentence","613befc9cd4cf2abfaa8a42e",24,"Mexico","Mexico","Spanish","Mexico","Female"
"6023",NA,NA,"3","no, es mi primer lengua",8.877981684,8.877981684,"469883","sentence","613befc9cd4cf2abfaa8a42e",24,"Mexico","Mexico","Spanish","Mexico","Female"
"6024",NA,NA,"3","no, es mi primer lengua",1.024403907,2.710482529,"484549","sentence","613befc9cd4cf2abfaa8a42e",24,"Mexico","Mexico","Spanish","Mexico","Female"
"6025",NA,NA,"3","no, es mi primer lengua",4.529673038,6.570715474,"469737","sentence","613befc9cd4cf2abfaa8a42e",24,"Mexico","Mexico","Spanish","Mexico","Female"
"6026",NA,NA,"3","no, es mi primer lengua",7.830837764,7.546866876,"469440","sentence","613befc9cd4cf2abfaa8a42e",24,"Mexico","Mexico","Spanish","Mexico","Female"
"6027",NA,NA,"3","no, es mi primer lengua",2.098169717,7.928452579,"484457","sentence","613befc9cd4cf2abfaa8a42e",24,"Mexico","Mexico","Spanish","Mexico","Female"
"6028",NA,NA,"3","no, es mi primer lengua",7.955074875,7.875207987,"469883","sentence","613befc9cd4cf2abfaa8a42e",24,"Mexico","Mexico","Spanish","Mexico","Female"
"6029",NA,NA,"3","no, es mi primer lengua",2.098169717,6.25124792,"487696","sentence","613befc9cd4cf2abfaa8a42e",24,"Mexico","Mexico","Spanish","Mexico","Female"
"6030",NA,NA,"3","no, es mi primer lengua",1.201886017,5.896284513,"481962","sentence","613befc9cd4cf2abfaa8a42e",24,"Mexico","Mexico","Spanish","Mexico","Female"
"6031",NA,NA,"3","no, es mi primer lengua",1.956184273,7.16528036,"469635","sentence","613befc9cd4cf2abfaa8a42e",24,"Mexico","Mexico","Spanish","Mexico","Female"
"6032",NA,NA,"3","no, es mi primer lengua",2.044925125,4.565169704,"475707","sentence","613befc9cd4cf2abfaa8a42e",24,"Mexico","Mexico","Spanish","Mexico","Female"
"6033",NA,NA,"3","no, es mi primer lengua",8.283416799,6.765945917,"469614","sentence","613befc9cd4cf2abfaa8a42e",24,"Mexico","Mexico","Spanish","Mexico","Female"
"6034",NA,NA,"3","no, es mi primer lengua",4.529673038,6.322241252,"469909","sentence","613befc9cd4cf2abfaa8a42e",24,"Mexico","Mexico","Spanish","Mexico","Female"
"6035",NA,NA,"3","no, es mi primer lengua",1.201886017,6.854687175,"477072","sentence","613befc9cd4cf2abfaa8a42e",24,"Mexico","Mexico","Spanish","Mexico","Female"
"6036",NA,NA,"3","no, es mi primer lengua",4.955629777,5.399334443,"469635","sentence","613befc9cd4cf2abfaa8a42e",24,"Mexico","Mexico","Spanish","Mexico","Female"
"6037",NA,NA,"3","no, es mi primer lengua",1.459234609,4.3078203,"469805","sentence","613befc9cd4cf2abfaa8a42e",24,"Mexico","Mexico","Spanish","Mexico","Female"
"6038",NA,NA,"3","no, es mi primer lengua",7.537992506,6.109262882,"469737","sentence","613befc9cd4cf2abfaa8a42e",24,"Mexico","Mexico","Spanish","Mexico","Female"
"6039",NA,NA,"3","no, es mi primer lengua",7.396006656,6.517470882,"470901","sentence","613befc9cd4cf2abfaa8a42e",24,"Mexico","Mexico","Spanish","Mexico","Female"
"6040",NA,NA,"3","no, es mi primer lengua",7.484747914,7.15640599,"469440","sentence","613befc9cd4cf2abfaa8a42e",24,"Mexico","Mexico","Spanish","Mexico","Female"
"6041",NA,NA,"3","no, es mi primer lengua",1.024403907,6.650582363,"479845","sentence","613befc9cd4cf2abfaa8a42e",24,"Mexico","Mexico","Spanish","Mexico","Female"
"6042",NA,NA,"3","no, es mi primer lengua",7.875207987,7.875207987,"469875","sentence","613befc9cd4cf2abfaa8a42e",24,"Mexico","Mexico","Spanish","Mexico","Female"
